SSR, lamb, beta, k, delta, p, c, K
1.239435392283099624e+00,1.422313943834895844e-01,2.224220704061357072e-05,2.233946707073677374e+00,2.884948945082737152e+18,3.134061011752331776e+18,8.858090432365166578e+01,8.030770226825701073e+06
1.243664872787779707e+00,1.293645412471005340e-01,2.217714765097085104e-05,2.184035955578918831e+00,2.905341864633403392e+18,3.112034324051162112e+18,8.931433866973500812e+01,8.034991181649966165e+06
9.837148605764358678e-01,1.971258516720260645e-01,1.968762442084151987e-05,1.690238684236488931e+00,2.762389509955987968e+18,3.273057396756173312e+18,8.256547596700893621e+01,1.765547204880087078e+07
1.476604519373317270e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.499829197198587982e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.474194744779304234e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.048960522314685173e+00,1.368233756175057936e-01,2.335009870419055088e-05,1.846585111616084074e+00,2.907226960804198912e+18,3.139646907959571968e+18,9.396321520791686055e+01,1.069958309108010866e+07
6.830811454148898454e-01,1.170167100884499795e-01,3.043116620430022143e-05,2.662037488883821634e+00,3.031626452314541056e+18,2.683659278042970112e+18,9.331595416090949868e+01,3.418284202033393085e+06
1.561423167279286428e+00,1.367040639284827774e-01,2.203315636801257032e-05,2.154300350734316361e+00,2.896879058304123904e+18,3.121155170970999808e+18,8.897102265172709679e+01,8.027612761971520260e+06
7.707721960229114710e-01,1.245197767004632833e-01,2.446625959496467781e-05,1.977488596259561415e+00,3.537990319098895360e+18,2.555419039922950656e+18,5.731211137767071762e+01,6.157101710861247033e+06
1.207012872985675278e+00,1.231458080392125454e-01,2.181041793723132783e-05,2.084702881388870388e+00,2.900281144600882688e+18,3.117469092643124224e+18,8.890866245063445206e+01,8.116203758311292157e+06
7.448120796423238765e-01,1.176826943410254067e-01,2.002960865907607606e-05,1.887446281070582321e+00,2.682501916260829696e+18,3.338171638823879680e+18,8.311015596312040543e+01,6.776833042450219393e+06
1.204621644299284089e+00,1.329583879715725003e-01,2.072934139277021479e-05,1.986011582311925983e+00,2.753108727736732160e+18,3.286715750628164096e+18,8.199184819858921003e+01,6.804345736445127986e+06
1.066010944338560806e+00,1.347671234636758641e-01,2.835279730312690406e-05,2.079291853273188995e+00,4.080446957725138432e+18,2.212195387589649152e+18,4.751313502428662616e+01,5.062158466800358146e+06
4.852794158435762562e-01,1.241989168768425078e-01,2.829432794803431631e-05,1.838466753026169354e+00,3.117064214362718208e+18,2.887112712161137664e+18,9.876847901000763841e+01,9.909469544990504161e+06
1.059135926638034686e+00,1.361908757348951060e-01,1.993237996116282217e-05,1.810555631091760320e+00,2.718951460290270208e+18,3.325414236087864320e+18,8.279544086391257451e+01,8.637723402063228190e+06
1.067483069057116651e+00,1.631103763816452168e-01,2.692790407615848844e-05,1.875869404221465642e+00,2.965442642294167040e+18,3.051001602131737600e+18,9.001115645027596202e+01,8.123080481968170032e+06
1.241393180164035659e+00,1.534524311714069167e-01,1.948886869939616995e-05,1.835168280356649584e+00,2.611024547707244544e+18,3.445937993515553280e+18,7.801016505053959804e+01,6.968962672995023429e+06
1.521622248077358019e+00,1.367041849138564691e-01,2.203312293033258406e-05,2.154290114723902416e+00,2.896881302156977664e+18,3.121152757189881856e+18,8.897104461888812921e+01,8.027567290802534670e+06
9.232247836676641395e-01,1.332872759375276495e-01,2.191515951276688958e-05,2.169001669788288122e+00,2.863885715084716544e+18,3.156993239603726848e+18,8.787347680612285217e+01,8.140098668432483450e+06
1.336809400782132951e+00,1.816032321748619893e-01,1.965411005529998535e-05,1.670541810044593678e+00,2.771533943884754432e+18,3.274364534261658624e+18,8.253908307048132542e+01,1.498255985060162470e+07
5.885939372180408746e-01,2.065684749366156481e-01,1.230771895691122261e-04,1.219890879629641489e+00,4.835097760364337152e+18,1.744009207743730944e+18,1.194378491360427432e+02,1.017091885957477055e+07
1.514051729485563769e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
6.675714365675928796e-01,1.513559229483385504e-01,4.506562169845064426e-05,2.220996298768042276e+00,3.116938093059693568e+18,2.109013946565111552e+18,7.998584642285418056e+01,2.928333587097114883e+06
1.127536506438485464e+00,1.551409975634890637e-01,1.856723237428066584e-05,1.696057682839262615e+00,2.525397981461734400e+18,3.580084761923893248e+18,7.908023247133903055e+01,7.900166555019666441e+06
1.217025348070370550e+00,1.998442180965829540e-01,2.126413438913122696e-05,1.617998908778925049e+00,2.945128558606880768e+18,2.236804922569667072e+18,6.060033510416977975e+01,2.029246417699006572e+07
1.232250601415346480e+00,1.491987432690032866e-01,2.448317669599974316e-05,1.834234060329421601e+00,3.546133284511928320e+18,2.543733120034415104e+18,5.588495639885192645e+01,7.783009425377373584e+06
1.117708462453118834e+00,1.406586640869115501e-01,3.549300821405892303e-05,2.149286227736301402e+00,3.342232921967577088e+18,2.962915176625208320e+18,9.883896451956532303e+01,4.932145476939058863e+06
9.771612577227938301e-01,1.502220986838965211e-01,1.944805055795314954e-05,1.907649411568133058e+00,2.552896387689570816e+18,3.534994139741874176e+18,7.711421509692833354e+01,5.370228341554506682e+06
1.194214862424573864e+00,1.437602347439953798e-01,2.219945704671662042e-05,2.221331008075998259e+00,2.885196804969425920e+18,3.133784068254489088e+18,8.854600413324152441e+01,7.965171809525290504e+06
1.016595915016449192e+00,1.547450132559879954e-01,2.507439971256820053e-05,1.614864626869206843e+00,2.762490343466517504e+18,3.229221950634762752e+18,8.562772292244109451e+01,8.014605527008612640e+06
1.226014759770678086e+00,1.169679676713928779e-01,2.684118189644984665e-05,2.434184138082498450e+00,3.664283678098024960e+18,2.464289961789925888e+18,6.642454870419291524e+01,4.914821818009824492e+06
9.537338109253724605e-01,1.395142440053908917e-01,2.064752103935992619e-05,1.819215678807897030e+00,2.814657173518442496e+18,5.808761041017126912e+18,1.176256435027815854e+02,5.076285968132248148e+06
1.077386302503236859e+00,1.285505426884868130e-01,2.204667019499762128e-05,2.160778602735688114e+00,2.895096516758657024e+18,3.142918655541504512e+18,8.904500223025902983e+01,8.159998821595294401e+06
1.246838520916162540e+00,1.629484730430696415e-01,2.105190435519253801e-05,1.957194891429440586e+00,2.838293527054963200e+18,3.201306243147559424e+18,9.242606272980037829e+01,1.425455199679224938e+07
1.254433011161074418e+00,1.520644759477220442e-01,2.627777815674002236e-05,1.829857017975985212e+00,2.894702644548826624e+18,3.145181371349152256e+18,8.687080807879947031e+01,6.602990657288299873e+06
1.059667646149980103e+00,1.447640370718227543e-01,4.551137376049045141e-05,1.836372444737940368e+00,3.417546880163592704e+18,2.624704586762318848e+18,9.646413871105845317e+01,4.454129568014369346e+06
1.534252502964703391e+00,1.367046320452751651e-01,2.203315862681670987e-05,2.154301293625141778e+00,2.896880809119897600e+18,3.121153285379828736e+18,8.897106530420458625e+01,8.027592158931231126e+06
1.495284609362304007e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.188086474915591051e+00,1.637200946112470912e-01,5.562767026021943182e-05,1.653886874071868185e+00,5.399479755902380032e+18,1.635871142377384704e+18,5.263168722813525591e+01,8.092061988246964291e+06
9.663728009748399073e-01,2.063827569082328783e-01,1.997007458973777127e-05,1.594233749478324746e+00,2.905777950689017856e+18,3.096750578487031808e+18,7.170025380754501043e+01,1.599342015582083352e+07
4.137059854470200548e+01,5.707457382499112701e+10,2.534086115501068050e-19,1.473491227550712779e+02,5.731877397539365105e+06,6.660046479099364281e+08,5.445475026179193330e-03,1.868576440850199142e+05
1.314257736730806592e+00,1.343186380934191793e-01,2.217789588923690548e-05,2.196248222390469795e+00,2.897397218085804544e+18,3.120597029708046848e+18,8.909823353874347163e+01,8.080590526399581693e+06
1.222459800799638785e+00,1.357582671001797137e-01,2.438579650162003178e-05,2.078291540148986538e+00,2.657620098604322816e+18,3.399435069906129920e+18,9.398493100881142936e+01,4.644317489529457875e+06
1.244512706169523808e+00,1.394419326688831895e-01,2.769899646168263234e-05,1.799130935614649651e+00,3.054403089241433088e+18,3.144137070029697536e+18,9.411913830367549849e+01,7.884499242072796449e+06
8.013066960993339150e-01,2.159668771911120444e-01,2.391346449249822582e-05,1.567908954798892696e+00,3.832112805754591744e+18,2.361236269197823488e+18,5.102990348043024227e+01,2.026805163558330759e+07
3.912474399514122751e+02,2.924048784717950822e-01,9.044517765126006884e-08,1.176049088427342376e-02,3.729940640618411459e+20,2.424236420884839600e+16,1.134071230958441629e+04,1.108863921307211742e+06
1.233096480863379307e+00,1.231222556807313462e-01,2.975188004174385802e-05,2.495790325707667456e+00,3.242131776695509504e+18,2.789444825317974528e+18,1.006560182168316828e+02,6.305270878955263644e+06
8.781308290474529876e-01,1.232188119356556477e-01,2.173283551359897519e-05,2.076364145785404958e+00,2.890558683936154624e+18,3.202121958223805440e+18,8.881750717997528000e+01,8.205811380273213610e+06
1.500980465344994741e+00,1.367042347615106679e-01,2.203316598801674170e-05,2.154302457422970996e+00,2.896880501228049920e+18,3.121153614328203264e+18,8.897104202213884605e+01,8.027585559606002644e+06
1.284119006439172761e+00,1.497363146145619661e-01,1.961975949193416668e-05,1.774651098557638251e+00,2.681943707819376640e+18,3.368339299413154816e+18,8.177261060243668567e+01,9.282757041519749910e+06
1.349054281114903331e+00,1.406388359376042618e-01,2.214871882946920693e-05,2.204867080331096574e+00,2.885582322391144960e+18,3.133371986550380544e+18,8.849705273332826039e+01,7.918907296417981386e+06
9.779034998577367244e-01,1.398232291078125578e-01,2.752087611279635239e-05,2.227549936529134467e+00,2.998413576608823296e+18,3.092768712892666368e+18,8.902115489145815275e+01,4.789813878857441247e+06
1.509180509661857794e+00,1.362042191173224170e-01,2.202714336360102435e-05,2.154745409571626968e+00,2.895395828358713344e+18,3.122754164670129664e+18,8.891838111429908054e+01,8.026041389470878989e+06
9.542467164397908652e-01,1.376177286395691424e-01,2.435143496643243775e-05,1.778719008485434072e+00,2.717504145464103424e+18,3.250470176915984384e+18,8.106871561966791262e+01,5.241939205740860663e+06
1.354030225380137953e+00,1.465888398909945545e-01,2.080975289803696900e-05,2.023052213652361875e+00,2.743389376759728128e+18,3.297795132172828672e+18,8.295916464794674994e+01,6.973099384885579348e+06
8.919239703606891556e-01,1.529115546185738361e-01,2.413499854193901803e-05,1.635843548602246678e+00,2.664654741858579456e+18,3.392919816975835648e+18,8.096199340508724163e+01,5.582341538901546970e+06
7.681065679523846335e-01,1.748594801842751068e-01,3.257584518426427628e-05,1.470092998422196873e+00,3.062491707627594240e+18,2.960197737756801024e+18,1.073713750836826648e+02,1.512552833050701953e+07
2.732029521153297580e+01,7.017067688542962486e-48,0.000000000000000000e+00,9.845272526917053619e+05,4.980613668859361649e+09,1.809740691574860881e+27,4.839906962389040198e-06,1.869142477869110938e+14
6.304549070137003275e-01,1.155153143432414847e-01,2.146704755980775251e-05,1.986790100581278251e+00,2.865959913710966784e+18,3.157386628791043584e+18,8.769284761246018434e+01,8.123795710647186264e+06
1.470667219900170242e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
9.437905121048066892e-01,2.277506221186813284e-01,2.687087049709442946e-05,1.564728215377037879e+00,4.577921037814452736e+18,1.663804441888562688e+18,3.784518148221855682e+01,2.721223151643988490e+07
8.770370872761338310e-01,1.156308626310505322e-01,5.433795872446382959e-05,2.051019376179406883e+00,3.128596225232470016e+18,2.124871086532389376e+18,1.115645074639239596e+02,3.426380153726225253e+06
6.056155409235666198e-01,2.158787393875689908e-01,2.600742066449682782e-05,1.476465942076353288e+00,2.875677241520902656e+18,3.145467185587508736e+18,8.977502451812378581e+01,1.662636712219783850e+07
1.502176505219879665e+00,1.367041452062391638e-01,2.203315737401592250e-05,2.154300162154453524e+00,2.896881486880180224e+18,3.121152269901399040e+18,8.897108305479929413e+01,8.027587101208769716e+06
1.172826818419985484e+00,1.223483706684413558e-01,2.098531306418832890e-05,2.052299226368759832e+00,2.072592473475266048e+18,4.275286240726093824e+18,1.493371998274833174e+02,6.414551498083084822e+06
9.770507866850615120e-01,1.717733900413825066e-01,1.929458106475974601e-05,1.767061312571188925e+00,2.621176191758557696e+18,3.449390572483418624e+18,7.978127510119801968e+01,1.003610455877767317e+07
1.229754104478805177e+00,1.613481941874940762e-01,1.939477453207247865e-05,1.757034216662382686e+00,2.649048653214251520e+18,3.413135688700852736e+18,7.973914916212505943e+01,8.967719999679151922e+06
1.444495814546976398e+00,1.367041954505978929e-01,2.203317872942383627e-05,2.154306203202489112e+00,2.896881776201930752e+18,3.121152244731681280e+18,8.897110578807101433e+01,8.027595427581777796e+06
1.464119311176180993e+00,1.355599979649242670e-01,2.246301683151718951e-05,2.135183346924895087e+00,1.683640422759118080e+18,5.397558254905776128e+18,2.473433778595496619e+02,6.492467458459605463e+06
7.943403387016036987e-01,1.245665016505332207e-01,2.203102341494364222e-05,2.159932982937633916e+00,2.892680824934406144e+18,3.125693202204369920e+18,8.890312368316405411e+01,8.138105730884551071e+06
9.595527333009266080e-01,1.587262108992359977e-01,7.051163738135242593e-05,1.412537398903236374e+00,3.623269520431911424e+18,2.416437293263899136e+18,1.202294974136844132e+02,5.901083751203935593e+06
1.492677826809342356e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
5.679409569310782668e-01,1.220048415954398946e-01,2.716797365969112046e-05,1.694189049581347639e+00,4.472729522743452160e+18,2.826761693603690496e+18,5.248206326375743913e+01,6.566318793030180037e+06
1.019794578009525665e+00,1.315330776417178160e-01,2.025100399520350723e-05,1.855299879318720313e+00,2.750620813078770176e+18,3.285544172532150784e+18,8.441178250352486145e+01,8.559719981083124876e+06
1.229437317404475927e+00,1.312574664652474687e-01,2.200213239273857079e-05,2.163188923169031774e+00,2.884819346735278080e+18,3.134681145524733952e+18,8.860968139966539070e+01,8.098710053805779666e+06
4.077401590268489584e-01,1.767636165981155694e-01,5.171541651135049022e-05,3.621642696420490637e+00,2.583252680173433856e+18,2.909655944245413888e+18,2.217678493403661548e+02,3.790598120612520725e+06
1.238425400811845600e+00,1.350977669211246013e-01,3.166792388079620746e-05,2.771244015444054742e+00,3.450108078792764928e+18,2.803099958621020160e+18,9.319149290919877160e+01,4.163888561350939795e+06
1.071386294763633451e+00,1.484981156116665091e-01,2.099789525976664868e-05,2.105538605034662059e+00,2.726157105433349120e+18,3.197587776070088704e+18,8.634078342437514664e+01,8.769770286807380617e+06
1.502988438082485168e+00,1.324431371700939275e-01,2.179739401065148603e-05,2.100814275272514742e+00,2.886567772536982528e+18,3.132328332809701376e+18,8.870097882498234299e+01,8.220280465549761429e+06
