lamb, beta, k, delta, p, c, K
-1.174628062868660949e+00,-3.661211518989137659e+00,2.226198915020185964e+00,2.681170307684162424e+00,4.217253338796628226e-01,6.371009432799684680e-01,4.502249959989419207e+06
-1.142710585715366545e+00,-3.615268920205015668e+00,2.303229731068619834e+00,2.783068372256429779e+00,4.649354804064239621e-01,6.149443608193329025e-01,4.502249959989419207e+06
-1.403488204493349656e+00,-3.960387554373292041e+00,1.995704264447371701e+00,2.756217389101993653e+00,5.852384916920296831e-01,3.536522227456164735e-01,4.502249959989419207e+06
-1.534674629284911607e+00,-3.919375866575413703e+00,2.306538490825314369e+00,2.697560421763347094e+00,4.250594869111662399e-01,2.493625310296137543e-01,4.502249959989419207e+06
-1.539875075707153762e+00,-3.888243204536337316e+00,2.117054538758287308e+00,2.711827550569377632e+00,4.021288857716789344e-01,2.616329781884322858e-01,4.502249959989419207e+06
-1.415783459301166669e+00,-4.320327459389947222e+00,2.622690772106365920e+00,2.304743999475681981e+00,5.845999993604114042e-01,4.345259310122540075e-01,4.502249959989419207e+06
-1.118771810534124889e+00,-4.499550172967002659e+00,2.299765440821829987e+00,2.227933820299206058e+00,7.447354775907087943e-01,5.137484690391420639e-01,4.502249959989419207e+06
-5.843383975918188256e-01,-4.320732334464367774e+00,2.632571021790983679e+00,2.181903927151324751e+00,5.483205660185287433e-01,1.763889787465170444e-01,4.502249959989419207e+06
-5.843383975918188256e-01,-4.320732334464367774e+00,2.632571021790983679e+00,2.181903927151324751e+00,5.483205660185287433e-01,1.763889787465170444e-01,4.502249959989419207e+06
-5.843383975918188256e-01,-4.320732334464367774e+00,2.632571021790983679e+00,2.181903927151324751e+00,5.483205660185287433e-01,1.763889787465170444e-01,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-4.816447071475770114e-01,-4.295965466517644771e+00,2.467296358718467530e+00,2.399449023828729821e+00,5.983523148062295238e-01,-3.350155085482242612e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-6.294309668218909248e-01,-4.379619285846453991e+00,2.450581988722727367e+00,2.421540425279125053e+00,6.728162735208583767e-01,-1.352811132903189439e-02,4.502249959989419207e+06
-1.403928654912501184e+00,-4.505911028306886834e+00,2.632711438044113450e+00,2.424592600603361792e+00,8.504074725345583952e-01,3.059803107643119802e-01,4.502249959989419207e+06
